Season,Name,Team,Level,Age,G,PA,AVG,BB%,K%,ISO,BABIP,wRAA,wOBA,wRC+,LD%,GB%,FB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,PlayerId
2006,"Josh Johnson","KCR","A",20,112,497,0.24146982,0.18712274,0.14486922,0.07086614,0.28896104,8.794336208435176,0.3462870610834917,115.35403931151535,,,,,,,,,"sa254333"
2007,"Jamar Walton","KCR","A",21,54,189,0.27810651,0.0952381,0.24867725,0.12426035,0.36666667,3.3591052554453547,0.34606697838357153,115.24897693122958,0.1092437,0.55462185,0.33613445,0.48387097,0.24193548,0.27419355,0.30267062,337,"sa254344"
2008,"Jamar Walton","KCR","A",22,98,383,0.26610644,0.05483029,0.22454308,0.12605042,0.32835821,-1.1590838896372488,0.3172520367887008,97.35781720964344,0.21212121,0.46969697,0.31818182,0.40875912,0.22992701,0.36131387,0.31088083,772,"sa254344"
2006,"Ryan Leahy","LAA","A",24,12,45,0.26315789,0.06666667,0.15555556,0.02631579,0.32258065,-1.0782863952647896,0.29085255977584096,79.20793691440315,,,,,,,,,"sa254420"
2006,"Steve Mena","ARI","A",21,107,401,0.26361032,0.09725686,0.25935162,0.12607449,0.35294118,7.838855620179569,0.3487534985434198,116.9622814509703,,,,,,,,,"sa254422"
2007,"Steve Mena","ARI","A",22,132,544,0.25311203,0.09007353,0.24632353,0.15560166,0.31845238,7.621034620726301,0.34113947876705014,112.01970846339012,0.14243323,0.37388724,0.48367953,0.52706553,0.22222222,0.25071225,0.34795918,980,"sa254422"
2006,"Josh Davies","LAA","A",20,41,164,0.24183007,0.06097561,0.27439024,0.15686274,0.32380952,-0.9213411793611872,0.3152637159897506,95.12524709715213,,,,,,,,,"sa254442"
2007,"Josh Davies","LAA","A",21,30,110,0.19417476,0.04545455,0.34545455,0.04854369,0.3030303,-8.517980209867162,0.22142039253077375,33.56103768336313,0.11111111,0.57142857,0.31746032,0.43283582,0.23880597,0.32835821,0.43564356,202,"sa254442"
2007,"David Hernandez","MIN","A",22,7,25,0.23809524,0.12,0.2,0.09523809,0.3125,-0.12015892412615913,0.31650634358326596,95.87622537791032,0.3125,0.375,0.3125,0.41176471,0.23529412,0.35294118,0.29545455,44,"sa254444"
2006,"Anderson Rosario","LAA","A",21,39,150,0.27272727,0.02,0.32,0.18181818,0.38709677,1.9012855216126423,0.33960725037043527,110.99846441985231,,,,,,,,,"sa254446"
2007,"Anderson Rosario","LAA","A",22,50,169,0.21710526,0.0591716,0.35502959,0.19078948,0.31395349,-0.4797854439306005,0.31908202278399894,97.5642132568559,0.12359551,0.46067416,0.41573034,0.44086022,0.23655914,0.32258065,0.43939394,330,"sa254446"
2006,"Stantrel Smith","LAA","A",22,76,255,0.20987654,0.02745098,0.21960784,0.0781893,0.26344086,-15.070640515604136,0.24409202365535992,48.71769912233883,,,,,,,,,"sa254449"
2007,"Stantrel Smith","LAA","A",23,100,338,0.22257053,0.03254438,0.22781065,0.11598746,0.26890756,-13.504470778064046,0.2704914692966711,65.72008247592485,0.07692308,0.51709402,0.40598291,0.50406504,0.2601626,0.23577236,0.35621521,539,"sa254449"
2006,"Frank Martinez","OAK","A",20,117,476,0.26086957,0.09243697,0.17016807,0.12077294,0.30699088,6.375325372865133,0.3405631292373576,111.62174585267799,,,,,,,,,"sa254452"
2006,"Raul Padron","OAK","A",21,99,379,0.24188791,0.07915567,0.21899736,0.07079646,0.30769231,-10.159628982679303,0.28706727196826015,76.73973755357525,,,,,,,,,"sa254453"
2006,"Wilber Perez","OAK","A",22,8,29,0.11111111,0.06896552,0.31034483,0.03703704,0.16666667,-3.533201438884366,0.1606091302016686,-5.717375497298216,,,,,,,,,"sa254454"
2007,"Alex Valdez","OAK","A",22,111,439,0.26448363,0.07744875,0.19134396,0.16624685,0.30944625,6.3186298199586926,0.34164217921025164,112.34915642205794,0.15409836,0.42295082,0.42295082,0.4200627,0.23197492,0.34796238,0.25626741,718,"sa254456"
2007,"Trevor Lawhorn","SEA","A",24,29,118,0.25242718,0.11016949,0.20338983,0.1262136,0.2987013,1.110861546743436,0.3351235414965678,108.07712540018055,0.15789474,0.32894737,0.51315789,0.5,0.25,0.25,0.27014218,211,"sa254470"
2006,"Chris McConnell","KCR","A",20,69,278,0.17154812,0.06115108,0.16906475,0.0292887,0.20725389,-19.765769614357044,0.22812396977374802,38.30571927094455,,,,,,,,,"sa254471"
2007,"Chris McConnell","KCR","A",21,57,240,0.23113208,0.08333333,0.15,0.08018867,0.27272727,-4.943826412506115,0.2958304744307734,82.326161959244,0.15116279,0.47093023,0.37790698,0.40909091,0.23863636,0.35227273,0.22077922,385,"sa254471"
2006,"Simon Williams","STL","A",24,24,73,0.12307692,0.09589041,0.4109589,0.12307693,0.20588235,-5.276718356641838,0.2265484716794262,37.27841472052098,,,,,,,,,"sa254481"
2006,"Freddie Thon","TEX","A",22,69,276,0.27969349,0.03623188,0.14130435,0.12260536,0.30275229,-0.41669541159899953,0.32073063753983555,98.68995682638128,,,,,,,,,"sa254490"
2006,"Brian Bormaster","TOR","A",24,74,276,0.1888412,0.13768116,0.23913043,0.11587983,0.23780488,-5.243757442493763,0.2974567763183428,83.51422057831024,,,,,,,,,"sa254494"
2007,"Brian Bormaster","TOR","A",25,11,36,0.26470588,0.05555556,0.19444444,0.14705883,0.30769231,0.14423695403709763,0.328044119808409,103.43758100499511,0.03846154,0.46153846,0.5,0.60714286,0.28571429,0.10714286,0.19298246,57,"sa254494"
2008,"Manuel Rodriguez","TOR","A",23,100,414,0.26835443,0.03381643,0.25603865,0.16202532,0.34275618,0.3063234229464025,0.3222189643272269,100.6459912405377,0.12237762,0.43706294,0.44055944,0.4334471,0.23549488,0.33105802,0.33762518,699,"sa254500"
2006,"Yonathan Sivira","STL","A",22,4,11,0.2,0.09090909,0.18181818,0,0.25,-0.7167562117416741,0.23602890426462347,43.460136913558266,,,,,,,,,"sa254519"
2006,"J.T. Hall","TBD","A",22,116,465,0.27423168,0.06666667,0.19784946,0.1465721,0.33333333,9.54717070367002,0.35006199490689305,117.8154873502687,,,,,,,,,"sa254528"
2008,"Juan Rivera","KCR","A",21,66,258,0.24782609,0.06976744,0.15503876,0.03478261,0.29533679,-8.052807157385471,0.2800801321277468,72.74950741712796,0.17934783,0.58152174,0.23913043,0.35714286,0.25510204,0.3877551,0.19451372,401,"sa254539"
2009,"Juan Rivera","KCR","A",22,35,124,0.22881356,0.04032258,0.20967742,0.07627119,0.2826087,-6.735561815615557,0.2570126221431949,54.88978164514925,0.16666667,0.67777778,0.15555556,0.33333333,0.1827957,0.48387097,0.25257732,194,"sa254539"
2007,"Juan Rivera","LAD","A",20,39,153,0.25174825,0.05228758,0.18300654,0.13286713,0.28828829,-1.4985929983195874,0.3099756414527135,91.59628786308343,0.125,0.49107143,0.38392857,0.29565217,0.23478261,0.46956522,0.275,240,"sa254539"
2008,"Juan Rivera","LAD","A",21,10,30,0.24137931,0.03333333,0.16666667,0.10344828,0.29166667,-0.9494674913074472,0.2795044938723246,72.36842701118546,0.04166667,0.70833333,0.25,0.29166667,0.25,0.45833333,0.17777778,45,"sa254539"
2007,"Jesus Soto","KCR","A",20,57,180,0.22560976,0.03888889,0.11666667,0.07926829,0.23776224,-7.939980148116752,0.2650492548269067,62.15349232876284,0.10638298,0.4822695,0.41134752,0.41891892,0.21621622,0.36486486,0.23904382,251,"sa254540"
2007,"Daniel Santin","SEA","A",22,19,67,0.203125,0.01492537,0.13432836,0.046875,0.23214286,-5.695674523461809,0.21150477004773688,27.06277091209629,0.14545455,0.43636364,0.41818182,0.44827586,0.24137931,0.31034483,0.2826087,92,"sa254566"
2006,"Ethien Santana","KCR","A",22,107,347,0.24358974,0.08645533,0.23631124,0.05769231,0.32751092,-7.294433114143649,0.2947656120671782,81.7594451894205,,,,,,,,,"sa254583"
2012,"Gabe Suarez","LAD","A",27,7,26,0.33333333,0.15384615,0.07692308,0,0.36842105,1.3254962814693194,0.38969167379232555,142.20891592433748,0.26315789,0.52631579,0.21052632,0.52631579,0.21052632,0.26315789,0.13333333,45,"sa254591"
2010,"Christian Lara","LAD","A",25,108,493,0.28965517,0.09939148,0.20081136,0.16321839,0.35258359,14.549857841108906,0.3689810517148226,123.76055591790814,0.21921922,0.39039039,0.39039039,0.39358601,0.25947522,0.34693878,0.26755853,897,"sa254636"
2011,"Christian Lara","LAD","A",26,63,264,0.26146789,0.13257576,0.16287879,0.10091743,0.30726257,2.7992847313900064,0.3356163777900018,109.07241268176134,0.1744186,0.38953488,0.43604651,0.39130435,0.26630435,0.3423913,0.2059448,471,"sa254636"
2007,"Santo De Leon","DET","A",23,109,425,0.26130653,0.03058824,0.15294118,0.08291458,0.30606061,-7.649256901640165,0.2992357001418159,84.55779846260891,0.15432099,0.4537037,0.39197531,0.43452381,0.22619048,0.33928571,0.26388889,720,"sa254653"
2006,"Edward Ovalle","MIN","A",21,128,529,0.2611465,0.04914934,0.22873346,0.11677282,0.32947977,1.9405958401718477,0.3276214836426294,103.18313748028483,,,,,,,,,"sa254662"
2006,"Richard Mercado","ARI","A",23,27,101,0.24468085,0.05940594,0.22772277,0.07446809,0.31944444,-2.996839428821384,0.28325433188145704,74.25350750621271,,,,,,,,,"sa254694"
2007,"Richard Mercado","ARI","A",24,77,307,0.26296296,0.09446254,0.16286645,0.12592593,0.29680365,2.1642602246616955,0.3320281370741422,106.04853226482349,0.13761468,0.5,0.36238532,0.37053571,0.25892857,0.37053571,0.21485944,498,"sa254694"
2008,"Korey Feiner","SEA","A",26,18,62,0.14285714,0.14516129,0.24193548,0.14285715,0.15151515,-1.372291740750495,0.2920531361333786,80.67579998687904,0.06060606,0.48484848,0.45454545,0.34285714,0.25714286,0.4,0.18487395,119,"sa254832"
2006,"C.J. Smith","STL","A",24,25,87,0.23684211,0.11494253,0.20689655,0.15789473,0.28571429,1.2595544308374045,0.34200578448416175,112.56243013854021,,,,,,,,,"sa254899"
2006,"B.J. Szymanski","CIN","A",23,128,534,0.23858921,0.08614232,0.3576779,0.17634855,0.35740072,3.2389158236522,0.33081122776511035,105.26301219642791,,,,,,,,,"sa262069"
2006,"Jarrett Reininger","CIN","A",23,34,128,0.21904762,0.1640625,0.296875,0.11428571,0.32307692,1.4151513832232698,0.3374522873200476,109.59331937039995,,,,,,,,,"sa262070"
2007,"Wally Backman II","TEX","A",21,44,143,0.2109375,0.06993007,0.41958042,0.046875,0.3880597,-7.402175407343711,0.25503075680286763,55.58780541208259,0.1641791,0.58208955,0.25373134,0.46478873,0.25352113,0.28169014,0.38943894,303,"sa262148"
2006,"Wes Swackhamer","STL","A",23,20,69,0.29230769,0.05797101,0.23188406,0.01538462,0.3877551,-0.9080697661481449,0.3052265799563864,88.58052606101904,,,,,,,,,"sa262161"
2006,"Richard Giannotti","STL","A",22,7,21,0.125,0.23809524,0.19047619,0,0.16666667,-0.9539777864432378,0.2622873414130438,60.58196782329066,,,,,,,,,"sa262262"
2009,"Brian Van Kirk","TOR","A",23,105,440,0.27837838,0.13636364,0.21590909,0.17297297,0.34090909,21.023802500974647,0.3893395696251159,139.68088776115647,0.14074074,0.38518519,0.47407407,0.54512635,0.18050542,0.27436823,0.24543379,876,"sa262432"
2006,"Mark Reed","CHC","A",20,101,385,0.252149,0.06753247,0.21298701,0.05157593,0.3245283,-7.922570338421634,0.2953555527486299,82.14411639195609,,,,,,,,,"sa262553"
2006,"Yancarlos Ortiz","MIN","A",21,21,76,0.2,0.09210526,0.19736842,0.04615385,0.25490196,-3.6148437316393176,0.2594445790793445,58.7283428067278,,,,,,,,,"sa262810"
2007,"Yancarlos Ortiz","MIN","A",22,97,321,0.21180556,0.07165109,0.18380062,0.03472222,0.26293103,-18.129419666773348,0.24885862763923935,51.542860990228334,0.13215859,0.63876652,0.22907489,0.32489451,0.26160338,0.41350211,0.2716763,519,"sa262810"
2006,"Josh Holden","CIN","A",25,90,287,0.2480916,0.05574913,0.17073171,0.06106871,0.30092593,-8.496456987985777,0.28334388800307636,74.31190263318202,,,,,,,,,"sa262859"
2006,"Frank Curreri","ARI","A",23,64,249,0.28502415,0.14859438,0.2248996,0.15942029,0.3630137,12.350677611754447,0.3887461553343007,143.039519153048,,,,,,,,,"sa268142"
2007,"Frank Curreri","ARI","A",24,26,103,0.30487805,0.2038835,0.19417476,0.08536585,0.40322581,6.005229416600315,0.3991284885452789,150.02317783560443,0.17741935,0.43548387,0.38709677,0.37096774,0.20967742,0.41935484,0.20853081,211,"sa268142"
2006,"Luany Sanchez","SDP","A",21,3,10,0.4,0,0.1,0,0.44444444,0.382778455755945,0.37367777824401854,133.21417413477383,,,,,,,,,"sa271308"
2006,"Patrick Reilly","LAA","A",24,23,101,0.31460674,0.07920792,0.1980198,0.19101124,0.39705882,6.337300381966563,0.40623803632427946,154.44511145508628,,,,,,,,,"sa273165"
2006,"Dwayne White","MIN","A",23,97,351,0.25776398,0.05982906,0.13390313,0.13975155,0.27573529,-0.5294228439563924,0.3207325522059356,98.691205285649,,,,,,,,,"sa273168"
2006,"Cory Patton","TOR","A",24,62,264,0.29045643,0.06818182,0.18939394,0.21991701,0.32432432,10.452723699135785,0.3754287780942144,134.35591471851694,,,,,,,,,"sa275853"
2006,"Josh Land","MIN","A",21,18,65,0.20689655,0.07692308,0.09230769,0.06896552,0.22641509,-3.2119086844087477,0.25698237400501966,57.12286039704026,,,,,,,,,"sa285954"
2007,"Juan Apodaca","LAD","A",20,58,227,0.25853659,0.07048458,0.17180617,0.15609756,0.28301887,2.8775792197126644,0.3393947339690892,110.87627877308812,0.1,0.60625,0.29375,0.42771084,0.23493976,0.3373494,0.26923077,364,"sa286639"
2006,"Jose Pineda","OAK","A",24,130,547,0.2542735,0.11882998,0.24131627,0.15384616,0.32,13.34062894519915,0.35519490018486977,121.16240155344236,,,,,,,,,"sa288449"
2006,"Larry Infante","LAA","A",21,88,333,0.25429553,0.06906907,0.17417417,0.12371134,0.30212766,-0.3976205054061184,0.32115076739846926,98.96390277217377,,,,,,,,,"sa288469"
2006,"Joseph Batten","ARI","A",21,4,17,0.13333333,0.05882353,0.17647059,0,0.16666667,-1.599901635684662,0.1975009195944842,18.33793961422008,,,,,,,,,"sa288758"
2008,"Joseph Batten","ARI","A",23,49,192,0.24705882,0.09895833,0.16666667,0.15294118,0.27272727,1.9239968540462322,0.33445864632016137,108.74882828887405,0.15909091,0.45454545,0.38636364,0.46428571,0.25714286,0.27857143,0.25856698,321,"sa288758"
2007,"O.D. Gonzalez","KCR","A",22,50,176,0.18709677,0.08522727,0.26704545,0.10967742,0.25,-7.434927237899874,0.2674936308179583,63.755429807353494,0.12380952,0.41904762,0.45714286,0.40366972,0.28440367,0.31192661,0.31707317,328,"sa288779"
2007,"Abel Nieves","LAA","A",21,70,275,0.25847458,0.12,0.16363636,0.08898305,0.30927835,0.3531712591443614,0.32448009278748063,101.10187304499397,0.17741935,0.60215054,0.22043011,0.25257732,0.23195876,0.51546392,0.14583333,480,"sa288782"
2006,"Daniel Berg","MIN","A",21,9,33,0.19230769,0.12121212,0.24242424,0.11538462,0.26315789,-0.6401319032950814,0.2969260551035404,83.1681634672685,,,,,,,,,"sa288795"
2007,"Daniel Berg","MIN","A",22,101,368,0.21362229,0.08695652,0.26630435,0.07739938,0.29333333,-11.505100863759374,0.2818685501325326,73.17612534929697,0.11711712,0.45495495,0.42792793,0.48908297,0.20524017,0.30567686,0.33530281,677,"sa288795"
2007,"Danny Santiesteban","MIN","A",22,105,372,0.21893491,0.0672043,0.26344086,0.1183432,0.28085106,-10.078659594329567,0.2873287591330125,76.75450832754076,0.11304348,0.52608696,0.36086957,0.45679012,0.20987654,0.33333333,0.34182909,667,"sa288798"
2006,"Joseph Kemp","TEX","A",24,77,292,0.2480916,0.06849315,0.2260274,0.14503817,0.31770833,0.9479834704733447,0.32706003672593126,102.81704565546828,,,,,,,,,"sa289017"
2006,"Paul Kelly","MIN","A",19,95,423,0.28042328,0.07565012,0.14184397,0.1031746,0.32492114,6.74542568448536,0.3439606422483213,113.83709640680783,,,,,,,,,"sa290175"
2008,"Paul Kelly","MIN","A",21,7,31,0.32142857,0.06451613,0.09677419,0.07142857,0.36,0.7238097368765334,0.3520354946454366,120.38494251841401,0.2,0.4,0.4,0.46153846,0.26923077,0.26923077,0.11111111,45,"sa290175"
2006,"Caleb Moore","MIN","A",23,68,269,0.28571429,0.06319703,0.12267658,0.11428571,0.31924883,3.502964836060365,0.34006893523593446,111.29950633472254,,,,,,,,,"sa290197"
2006,"Josh Bell","TOR","A",21,75,278,0.27272727,0.03956835,0.32374101,0.17803031,0.37804878,5.330784487775926,0.34825741751588507,116.63881149641944,,,,,,,,,"sa290200"
2007,"Josh Bell","TOR","A",22,60,244,0.18942731,0.06557377,0.36065574,0.1629956,0.27272727,-8.960614712033454,0.2747204342826468,68.49156179477042,0.13846154,0.45384615,0.40769231,0.38571429,0.35,0.26428571,0.45302714,479,"sa290200"
2006,"Jacob Butler","TOR","A",23,98,429,0.25066667,0.1002331,0.25641026,0.15466666,0.32046332,6.078798453045395,0.34159599003802976,112.2952234051478,,,,,,,,,"sa290209"
2009,"Sean McCraw","MIL","A",23,76,263,0.21100917,0.14068441,0.20532319,0.08256881,0.27272727,-4.4518843761716465,0.3054740649003249,85.94240859338304,0.11949686,0.48427673,0.39622642,0.38461538,0.20118343,0.41420118,0.23412698,504,"sa290210"
2006,"Erik Lis","MIN","A",22,105,465,0.32603406,0.10967742,0.17849462,0.2214112,0.37699681,36.84297057308354,0.42817754851966644,168.75078455848444,,,,,,,,,"sa290214"
2006,"Matthew Betsill","MIN","A",21,28,113,0.28,0.10619469,0.16814159,0.04,0.34567901,-0.02240393858583817,0.3224759101867676,99.82796298353556,,,,,,,,,"sa290222"
2007,"Matthew Betsill","MIN","A",22,58,226,0.21319797,0.11946903,0.18141593,0.0964467,0.25490196,-4.738323690244087,0.29535032090331825,82.0114902663769,0.12582781,0.52317881,0.35099338,0.45859873,0.18471338,0.3566879,0.22361809,398,"sa290222"
2006,"Randy Roth","STL","A",24,97,418,0.30729167,0.04784689,0.11722488,0.21614583,0.31152648,22.942077761626194,0.3957781261708363,147.62472028077678,,,,,,,,,"sa290223"
2007,"Wesley Stone","TOR","A",20,2,10,0.44444444,0.1,0.1,0.11111112,0.5,1.2213520401287605,0.4826964557170868,204.78998094291248,0.125,0.125,0.75,0.375,0.375,0.25,0.2,15,"sa290224"
2008,"Wesley Stone","TOR","A",21,18,58,0.23076923,0.0862069,0.31034483,0.05769231,0.34285714,-2.0751179752032862,0.27405918466633766,68.76355776708351,0.05714286,0.6,0.34285714,0.4,0.28571429,0.31428571,0.29824561,114,"sa290224"
2007,"Reed Eastley","SEA","A",23,67,280,0.26495726,0.14285714,0.16785714,0.12820513,0.31521739,8.732691807052296,0.3636298933764085,126.75894588171975,0.12637363,0.45054945,0.42307692,0.48128342,0.21390374,0.30481283,0.23168317,505,"sa290364"
2009,"Anthony Hatch","LAD","A",25,130,537,0.29436326,0.09497207,0.13035382,0.16910229,0.325,21.051664066195947,0.37822076169455926,132.55629189414958,0.19554455,0.41336634,0.39108911,0.4136253,0.25304136,0.33333333,0.18891403,884,"sa290365"
2006,"Anthony Hatch","TOR","A",22,70,278,0.31380753,0.12589928,0.13309353,0.23430962,0.34020619,22.71898827129773,0.4314921461585639,170.91207009068205,,,,,,,,,"sa290365"
2006,"Sean Shoffit","TOR","A",21,104,448,0.24615385,0.11160714,0.24330357,0.11025641,0.33212996,0.33250688646987203,0.3237274324512917,100.64401888479992,,,,,,,,,"sa290371"
2007,"Sean Shoffit","TOR","A",22,125,499,0.25301205,0.15631263,0.26653307,0.17108434,0.34892086,16.31023075622702,0.3655905933447287,128.04390317757844,0.1294964,0.35971223,0.51079137,0.37630662,0.26480836,0.35888502,0.305685,1073,"sa290371"
2006,"Jeffrey Bieker","OAK","A",23,28,104,0.24731183,0.05769231,0.13461538,0.03225806,0.29113924,-2.386805188424223,0.29219910010550787,80.08594940644055,,,,,,,,,"sa290372"
2006,"Mike Sansoe","SDP","A",23,74,327,0.29347826,0.11314985,0.16513761,0.08333333,0.35714286,8.79055061243443,0.35851337667554617,123.32621629344874,,,,,,,,,"sa290379"
2006,"Chad Steiner","SDP","A",22,38,155,0.21527778,0.04516129,0.15483871,0.06944444,0.25,-7.652458572259425,0.2570399676824545,57.16041439162629,,,,,,,,,"sa290477"
2006,"Alex Gary","SEA","A",22,41,149,0.1627907,0.0738255,0.4295302,0.13953488,0.25396825,-7.096632982856078,0.25935851189554954,58.672222643921295,,,,,,,,,"sa290607"
2006,"Drew Davidson","SDP","A",24,28,110,0.24731183,0.1,0.24545455,0.16129032,0.33333333,1.5815004855733086,0.3418722309849479,112.4753464930811,,,,,,,,,"sa290610"
2006,"A.J. Van Slyke","STL","A",22,63,237,0.22325581,0.07594937,0.14345992,0.04651163,0.25945946,-10.936007901215191,0.26133455556153246,59.9607031931623,,,,,,,,,"sa290613"
2007,"Michael Thompson","KCR","A",23,107,415,0.21705426,0.03614458,0.21445783,0.20413437,0.23297491,-2.8871837770254003,0.31369066108828003,94.03094980122249,0.10135135,0.31418919,0.58445946,0.63087248,0.19798658,0.17114094,0.35267857,672,"sa290622"
2006,"Davy Gregg","CHC","A",23,119,456,0.22463768,0.05701754,0.21929825,0.03623189,0.2943038,-22.783460007530408,0.25625079950589813,56.64583677217519,,,,,,,,,"sa290638"
2006,"Charles Carter","STL","A",23,9,31,0.11538462,0.12903226,0.16129032,0.03846153,0.13636364,-2.924235043997215,0.19721041571709416,18.14851637325643,,,,,,,,,"sa290640"
2007,"Christian Lopez","STL","A",20,94,353,0.21864952,0.09915014,0.26912181,0.08038585,0.30046948,-10.212902767522285,0.28492173569640894,75.17705008500481,0.16097561,0.55121951,0.28780488,0.44748858,0.2283105,0.32420091,0.34556575,654,"sa291067"
2006,"Casey Rowlett","STL","A",23,118,501,0.26923077,0.08183633,0.13572854,0.10633484,0.30319149,2.8085814810693583,0.33019983804660286,104.86435513542062,,,,,,,,,"sa291071"
2006,"Matthew Devins","TBD","A",23,81,262,0.22748815,0.13740458,0.14503817,0.01895735,0.27118644,-4.392127438533603,0.30043135728353654,85.45379801871475,,,,,,,,,"sa291074"
2006,"Dallas Morris","LAA","A",23,122,493,0.26048565,0.05070994,0.13387424,0.11479029,0.28682171,-4.646667778991133,0.31019709891117575,91.82155615723111,,,,,,,,,"sa291080"
2007,"Paul Franko","TOR","A",23,29,112,0.3,0.15178571,0.22321429,0.17777778,0.375,7.0563809853534885,0.4052819289944389,154.05587448860356,0.22727273,0.25757576,0.51515152,0.44117647,0.19117647,0.36764706,0.19069767,215,"sa291089"
2006,"Jesus Gonzalez","TOR","A",21,95,340,0.2394822,0.04411765,0.22647059,0.08090615,0.3034188,-9.855179583314237,0.2841670298505397,74.84863280670037,,,,,,,,,"sa291090"
2007,"Jonathan Jaspe","TOR","A",22,95,368,0.2807571,0.11413043,0.13043478,0.10725552,0.31851852,8.136631914865738,0.3517454012495572,118.97036776537671,0.12359551,0.40074906,0.47565543,0.44,0.20727273,0.35272727,0.19211823,609,"sa291091"
2008,"Jonathan Jaspe","TOR","A",23,64,262,0.28991597,0.07251908,0.1259542,0.1302521,0.31034483,4.788302461121929,0.34534555513740045,115.9561109745768,0.18137255,0.44607843,0.37254902,0.51196172,0.22966507,0.25837321,0.21287129,404,"sa291091"
2006,"Daryl Jones","STL","A",19,26,92,0.2345679,0.06521739,0.25,0.12345679,0.31034483,-0.7310200893030493,0.3121658275415609,93.10526693278395,,,,,,,,,"sa291097"
2007,"Daryl Jones","STL","A",20,127,481,0.21718377,0.08523909,0.1954262,0.07875895,0.26769231,-13.422045286461508,0.2862666308128533,76.0584357227679,0.12101911,0.53184713,0.34713376,0.5030303,0.20909091,0.28787879,0.27329193,805,"sa291097"
2006,"Jose Martinez","STL","A",20,91,356,0.26993865,0.0505618,0.07303371,0.14723926,0.27027027,4.2313969502947195,0.3385569067068503,110.31358715532353,,,,,,,,,"sa291098"
2006,"Ryan Bethel","TBD","A",24,30,106,0.10344828,0.12264151,0.13207547,0.01149425,0.12328767,-10.251249494256497,0.1940435924950768,16.083587245071158,,,,,,,,,"sa291101"
2006,"John Matulia","TBD","A",19,55,220,0.19587629,0.07272727,0.17727273,0.02061856,0.24516129,-13.348024673304481,0.2419997097175812,47.35340446724436,,,,,,,,,"sa291104"
2006,"Hunter Vick","TBD","A",24,62,186,0.2125,0.08064516,0.15053763,0.0375,0.25757576,-8.707211081540185,0.26044366271658376,59.37979593795577,,,,,,,,,"sa291105"
2008,"Gerardo Bustamante","ARI","A",22,15,44,0.2,0.09090909,0.15909091,0.05,0.24242424,-2.3181140816554917,0.25176282904364844,54.0030650936056,0.0625,0.4375,0.5,0.42424242,0.27272727,0.3030303,0.16,75,"sa291106"
2006,"Bryan Byrne","ARI","A",22,120,522,0.28604119,0.13409962,0.16858238,0.12356979,0.33236994,20.092568396521546,0.3739621114272338,133.39957377061359,,,,,,,,,"sa291107"
2006,"Ricardo Cruz","ARI","A",22,19,59,0.11111111,0.05084746,0.50847458,0.05555556,0.20833333,-7.398289717300788,0.1558714026007159,-8.80661384082102,,,,,,,,,"sa291109"
2006,"Gregory Thomson","ARI","A",22,112,414,0.27688172,0.07246377,0.15942029,0.11827957,0.32781457,7.881821575768361,0.3480747496908151,116.51970282305027,,,,,,,,,"sa291121"
2006,"Al Quintana","TOR","A",23,18,61,0.17647059,0.16393443,0.18032787,0,0.225,-3.005899731373733,0.25716459946554215,57.24168062632044,,,,,,,,,"sa291136"
2006,"Garrett Groce","TBD","A",23,126,505,0.26339286,0.08712871,0.23366337,0.08705357,0.34346505,-0.4567061798749906,0.32153626661262436,99.21526778385706,,,,,,,,,"sa291137"
2007,"Andy Hargrove","SEA","A",25,30,91,0.2195122,0.0989011,0.32967033,0.19512195,0.29166667,0.24707594019002369,0.32635335607843086,102.32952815371159,0.07843137,0.39215686,0.52941176,0.65384615,0.23076923,0.11538462,0.43169399,183,"sa291148"
2008,"Shawn Hayes","KCR","A",23,20,70,0.23214286,0.12857143,0.37142857,0.08928571,0.4,0.49762086644587783,0.3306183624958646,106.20650782126704,0.23333333,0.43333333,0.33333333,0.28125,0.21875,0.5,0.37086093,151,"sa291238"
2006,"Jeremy Jirschele","KCR","A",23,83,316,0.19391635,0.10759494,0.1835443,0.03802281,0.24285714,-12.738424353426884,0.2690954884657493,65.02122450814748,,,,,,,,,"sa291240"
2007,"Jeremy Jirschele","KCR","A",24,23,75,0.25,0.06666667,0.12,0.14705882,0.26315789,0.2217002901015849,0.32666871757120697,102.53620233003788,0.13793103,0.53448276,0.32758621,0.43333333,0.18333333,0.38333333,0.17857143,112,"sa291240"
2006,"John Whittleman","TEX","A",19,130,530,0.22746781,0.11320755,0.18301887,0.11587983,0.26648352,-5.144691574787653,0.30982226065742047,91.57714263166517,,,,,,,,,"sa291246"
2007,"John Whittleman","TEX","A",20,95,406,0.27083333,0.15517241,0.22413793,0.20535715,0.32489451,19.452501486262197,0.38552521750330926,141.1081869367684,0.19008264,0.37603306,0.4338843,0.51792829,0.24302789,0.23904382,0.25782228,799,"sa291246"
2007,"P.J. Phillips","LAA","A",20,119,461,0.24541284,0.03253796,0.3340564,0.15137615,0.34944238,-4.409159865631607,0.3102772613756018,91.79395641347551,0.14545455,0.39272727,0.46181818,0.43661972,0.28169014,0.28169014,0.35386119,1023,"sa291247"
2006,"Antonio Sabatini","KCR","A",23,42,136,0.14285714,0.08088235,0.34558824,0.0625,0.2238806,-10.795694843255694,0.21710511556891507,31.120868266760038,,,,,,,,,"sa291259"
